Périmètre;Nature;Date;Heures;Consommation
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;07:00;7130
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;07:30;7143
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;08:00;7272
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;08:30;7294
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;09:00;7413
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;09:30;7692
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;10:00;7832
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;10:30;7977
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;11:00;8126
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;11:30;8306
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;12:00;8335
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;12:30;8377
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;13:00;8533
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;13:30;8317
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;14:00;8150
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;14:30;7982
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;15:00;7701
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;15:30;7701
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;16:00;7673
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;16:30;7676
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;17:00;7624
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;17:30;7930
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;18:00;8232
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;18:30;8455
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;19:00;8609
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;19:30;8641
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;20:00;8516
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;20:30;8408
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;21:00;8305
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;21:30;8162
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;22:00;7903
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;22:30;7997
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;23:00;8338
Auvergne-Rhône-Alpes;Données définitives;07/01/2018;23:30;8442
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;00:00;8104
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;00:30;7932
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;01:00;7670
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;01:30;7616
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;02:00;7624
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;02:30;7669
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;03:00;7545
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;03:30;7534
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;04:00;7417
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;04:30;7455
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;05:00;7555
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;05:30;7918
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;06:00;8175
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;06:30;8574
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;07:00;8981
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;07:30;9345
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;08:00;9631
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;08:30;9514
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;09:00;9608
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;09:30;9715
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;10:00;9712
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;10:30;9728
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;11:00;9746
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;11:30;9754
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;12:00;9758
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;12:30;9594
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;13:00;9750
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;13:30;9710
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;14:00;9649
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;14:30;9528
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;15:00;9332
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;15:30;9434
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;16:00;9492
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;16:30;9486
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;17:00;9456
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;17:30;9608
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;18:00;9908
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;18:30;10040
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;19:00;10151
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;19:30;10027
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;20:00;9649
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;20:30;9442
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;21:00;9201
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;21:30;9002
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;22:00;8699
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;22:30;8862
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;23:00;9124
Auvergne-Rhône-Alpes;Données définitives;08/01/2018;23:30;9242
Auvergne-Rhône-Alpes;Données définitives;09/01/2018;00:00;8881
